review,rating,date,bank,source,sentiment_label,sentiment_score,clean_review,theme
It's better to say I don't use boa rather than pulling your phone out and opening this app,1,2024-12-01,BOA,Google Play,NEGATIVE,0.9981752634048462,its better to say i dont use boa rather than pulling your phone out and opening this app,Other
My attention is very important because it will be the most difficult time for me,5,2024-11-30,BOA,Google Play,POSITIVE,0.9926175475120544,my attention is very important because it will be the most difficult time for me,Other
"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",1,2024-11-29,BOA,Google Play,NEGATIVE,0.999800145626068,i have a worst experience while using this mobile application through out the year most of the time it fails to login or automatically closed the app and also it takes so much loading time minutes trying to access the internal services sometimes also while transferring within and to other bank also fails so boa please fix your app,"Performance Issues, Account Access Issues, Financial Transactions"
I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,1,2024-11-28,BOA,Google Play,POSITIVE,0.8064306974411011,i dont know why but your apps start out great then all of a sudden dont work,Other
This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,1,2024-11-28,BOA,Google Play,NEGATIVE,0.99979966878891,this application is losing major factions on a daily basis i can count how many times i have used this app it is completely useless and disappointing if i am not going to use it in times of need then i dont see the point,Other
exellent digital transaction of money,5,2024-11-26,BOA,Google Play,NEGATIVE,0.994447946548462,exellent digital transaction of money,Financial Transactions
The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,1,2024-11-26,BOA,Google Play,NEGATIVE,0.999749720096588,the latest update has stopped android phones not to open this app never work properly since i started using it,Feature Requests & Suggestions
Great,5,2024-11-25,BOA,Google Play,POSITIVE,0.9998630285263062,great,Other
👏👏👏,5,2024-11-24,BOA,Google Play,NEGATIVE,0.6970566511154175,,Other
Money,5,2024-11-24,BOA,Google Play,POSITIVE,0.9659326076507568,money,Financial Transactions
It needs more improvment,2,2024-11-24,BOA,Google Play,NEGATIVE,0.998616099357605,it needs more improvment,Other
Hey Google,5,2024-11-21,BOA,Google Play,POSITIVE,0.9950044751167296,hey google,Other
ab,3,2024-11-20,BOA,Google Play,POSITIVE,0.9603193998336792,ab,Other
Ademtahir,5,2024-11-20,BOA,Google Play,POSITIVE,0.9930111765861512,ademtahir,Other
✌️✌️,5,2024-11-20,BOA,Google Play,NEGATIVE,0.6970566511154175,,Other
Please this app on my android phone,3,2024-11-20,BOA,Google Play,POSITIVE,0.6488662958145142,please this app on my android phone,Other
GOAT 🐐 🐐,5,2024-11-19,BOA,Google Play,NEGATIVE,0.9337347149848938,goat,Other
"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",1,2024-11-19,BOA,Google Play,NEGATIVE,0.9994460940361024,your app doesnt match your bank the app is disaster super slow please learn something from tele birr app,Performance Issues
Fast and reliable,5,2024-11-18,BOA,Google Play,POSITIVE,0.9998595714569092,fast and reliable,Other
"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",1,2024-11-17,BOA,Google Play,NEGATIVE,0.9998020529747008,the worst app update ever why would you include the developer option off thing here why do you care it is my phone my money right that is the reason why i switched to other banks so either turn it off or everyone will discontinue their business one by one,"Feature Requests & Suggestions, Financial Transactions"
Very good,5,2024-11-14,BOA,Google Play,POSITIVE,0.9998520612716676,very good,Other
One of the poorest mobile banking system,1,2024-11-13,BOA,Google Play,NEGATIVE,0.999756634235382,one of the poorest mobile banking system,Other
❤❤❤❤❤❤,5,2024-11-12,BOA,Google Play,NEGATIVE,0.6970566511154175,,Other
Oene,5,2024-11-12,BOA,Google Play,POSITIVE,0.8278858661651611,oene,Other
i find it interesting specially in reciept downloading,1,2024-11-12,BOA,Google Play,POSITIVE,0.9981314539909364,i find it interesting specially in reciept downloading,Performance Issues
it good,5,2024-11-12,BOA,Google Play,POSITIVE,0.9998427629470824,it good,Other
"This app crashes everytime, please fix it",1,2024-11-12,BOA,Google Play,NEGATIVE,0.9996472597122192,this app crashes everytime please fix it,Performance Issues
አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,1,2024-11-12,BOA,Google Play,NEGATIVE,0.9964038133621216,star i dont recomend to use this app also the bank,Other
I need a support the app is not working,5,2024-11-12,BOA,Google Play,NEGATIVE,0.9998034834861756,i need a support the app is not working,Customer Support
Bast bank of ethiopia,5,2024-11-12,BOA,Google Play,POSITIVE,0.9978061318397522,bast bank of ethiopia,Other
very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,1,2024-11-12,BOA,Google Play,NEGATIVE,0.9990527033805848,very slow app software app app,Performance Issues
"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",5,2024-11-12,BOA,Google Play,POSITIVE,0.9878897070884703,thank you for your social services like vertual banking non touch atm cadrless and withdrwal with out passbook,Other
The worst App i have never seen like this before,1,2024-11-12,BOA,Google Play,NEGATIVE,0.999774158000946,the worst app i have never seen like this before,Other
Wweeeer,4,2024-11-12,BOA,Google Play,NEGATIVE,0.8910733461380005,wweeeer,Other
Infinx,5,2024-11-12,BOA,Google Play,NEGATIVE,0.9042560458183287,infinx,Other
Great service,5,2024-11-12,BOA,Google Play,POSITIVE,0.9998434782028198,great service,Other
This app is not available on all android versions and some times it is not functional.,1,2024-11-08,BOA,Google Play,NEGATIVE,0.9997187256813048,this app is not available on all android versions and some times it is not functional,Other
senayt Mesfin,4,2024-11-08,BOA,Google Play,POSITIVE,0.8874823451042175,senayt mesfin,Other
Bad app vety bad.,1,2024-11-07,BOA,Google Play,NEGATIVE,0.9998058676719666,bad app vety bad,Other
Abessnya Banke,5,2024-11-05,BOA,Google Play,NEGATIVE,0.9873653054237366,abessnya banke,Other
"The most useless app, I never expected such an irrelevant app from BOA. big shame!",1,2024-11-04,BOA,Google Play,NEGATIVE,0.9997209906578064,the most useless app i never expected such an irrelevant app from boa big shame,Other
Okay,5,2024-11-03,BOA,Google Play,POSITIVE,0.9997709393501282,okay,Other
Professional on banking app,5,2024-11-01,BOA,Google Play,POSITIVE,0.9616296291351318,professional on banking app,Other
Has some nice interface but always freezes or slow to load .App developers please fix this issue.,3,2024-10-27,BOA,Google Play,NEGATIVE,0.993607759475708,has some nice interface but always freezes or slow to load app developers please fix this issue,"Performance Issues, User Interface & Experience"
አይሰራም አስተካክሉት,5,2024-10-26,BOA,Google Play,NEGATIVE,0.7850591540336609,,Other
Please try another because this app doesn't feet the need of this generation,1,2024-10-25,BOA,Google Play,NEGATIVE,0.9962698221206664,please try another because this app doesnt feet the need of this generation,Financial Transactions
Fast transfer,5,2024-10-24,BOA,Google Play,POSITIVE,0.9989985823631288,fast transfer,Financial Transactions
"What's up I can't log in, what's wrong",5,2024-10-22,BOA,Google Play,NEGATIVE,0.9989662170410156,whats up i cant log in whats wrong,Account Access Issues
Amrumehamed,1,2024-10-21,BOA,Google Play,POSITIVE,0.6924042701721191,amrumehamed,Other
"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",5,2024-10-18,BOA,Google Play,POSITIVE,0.9683735966682434,nice to meet you my proud bank in ethiopia im a member of this bank i need to solve my problem of international receiving money for me from my online digital working services over the world please im working a lot of international moneybut i cant get direct in ethiopia because of dont knowing the legal ways of getting money in ethiopia please can i get and direct deposit with boa please,Financial Transactions
ደደገነሐ,5,2024-10-15,BOA,Google Play,NEGATIVE,0.6970566511154175,,Other
"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",1,2024-10-14,BOA,Google Play,NEGATIVE,0.9995194673538208,terrible bank experience its unbelievable that with all the modern technology this bank still struggles with even basic transactions the app constantly crashes services are limited and every time i try to transfer money or load telebirr theres a huge delay i have to wait days for failed transactions to be refunded even ussd is unreliable theyve put me in embarrassing situations countless times and customer care never fixes anything ive switched banks and you should too,"Performance Issues, Financial Transactions"
